Model,MDO3014
-99.258,-0.0162
-99.256,-0.0172
-99.254,-0.017
-99.252,-0.0164
-99.25,-0.0166
-99.248,-0.0162
-99.246,-0.0166
-99.244,-0.0172
-99.242,-0.0166
-99.24,-0.016
-99.238,-0.0176
-99.236,-0.0164
-99.234,-0.017
-99.232,-0.0172
-99.23,-0.0172
-99.228,-0.0174
-99.226,-0.0174
-99.224,-0.016
-99.222,-0.0164
-99.22,-0.017
-99.218,-0.0162
-99.216,-0.017
-99.214,-0.0172
-99.212,-0.0166
-99.21,-0.0168
-99.208,-0.0162
-99.206,-0.0164
-99.204,-0.0154
-99.202,-0.0172
-99.2,-0.0164
-99.198,-0.017
-99.196,-0.016
-99.194,-0.0162
-99.192,-0.0156
-99.19,-0.0166
-99.188,-0.0164
-99.186,-0.0172
-99.184,-0.0176
-99.182,-0.0164
-99.18,-0.0172
-99.178,-0.017
-99.176,-0.0164
-99.174,-0.0166
-99.172,-0.0164
-99.17,-0.0162
-99.168,-0.0164
-99.166,-0.0166
-99.164,-0.017
-99.162,-0.0164
-99.16,-0.0154
-99.158,-0.017
-99.156,-0.0166
-99.154,-0.0164
-99.152,-0.0162
-99.15,-0.0168
-99.148,-0.0172
-99.146,-0.0162
-99.144,-0.0156
-99.142,-0.017
-99.14,-0.015
-99.138,-0.0172
-99.136,-0.017
-99.134,-0.0172
-99.132,-0.0174
-99.13,-0.0172
-99.128,-0.0168
-99.126,-0.017
-99.124,-0.0166
-99.122,-0.0158
-99.12,-0.0162
-99.118,-0.0168
-99.116,-0.0184
-99.114,-0.0176
-99.112,-0.0166
-99.11,-0.0166
-99.108,-0.0164
-99.106,-0.0162
-99.104,-0.017
-99.102,-0.017
-99.1,-0.0166
-99.098,-0.0174
-99.096,-0.0174
-99.094,-0.0172
-99.092,-0.017
-99.09,-0.0174
-99.088,-0.0164
-99.086,-0.0162
-99.084,-0.0174
-99.082,-0.0174
-99.08,-0.0166
-99.078,-0.0172
-99.076,-0.016
-99.074,-0.0154
-99.072,-0.0164
-99.07,-0.0164
-99.068,-0.016
-99.066,-0.016
-99.064,-0.0172
-99.062,-0.017
-99.06,-0.0166
-99.058,-0.0164
-99.056,-0.0162
-99.054,-0.0172
-99.052,-0.0172
-99.05,-0.0168
-99.048,-0.0168
-99.046,-0.0166
-99.044,-0.016
-99.042,-0.0166
-99.04,-0.0168
-99.038,-0.0164
-99.036,-0.0174
-99.034,-0.0168
-99.032,-0.0164
-99.03,-0.0156
-99.028,-0.0162
-99.026,-0.0156
-99.024,-0.016
-99.022,-0.0166
-99.02,-0.0166
-99.018,-0.0164
-99.016,-0.0162
-99.014,-0.0166
-99.012,-0.0166
-99.01,-0.0162
-99.008,-0.017
-99.006,-0.0172
-99.004,-0.0164
-99.002,-0.0168
-99,-0.0166
-98.998,-0.017
-98.996,-0.0172
-98.994,-0.0168
-98.992,-0.0166
-98.99,-0.0164
-98.988,-0.017
-98.986,-0.0172
-98.984,-0.0166
-98.982,-0.0174
-98.98,-0.0162
-98.978,-0.016
-98.976,-0.0162
-98.974,-0.017
-98.972,-0.0168
-98.97,-0.0158
-98.968,-0.0164
-98.966,-0.0172
-98.964,-0.0178
-98.962,-0.017
-98.96,-0.0164
-98.958,-0.0164
-98.956,-0.0168
-98.954,-0.017
-98.952,-0.017
-98.95,-0.017
-98.948,-0.0164
-98.946,-0.017
-98.944,-0.017
-98.942,-0.017
-98.94,-0.0168
-98.938,-0.0184
-98.936,-0.0164
-98.934,-0.0162
-98.932,-0.0172
-98.93,-0.0166
-98.928,-0.0166
-98.926,-0.017
-98.924,-0.0172
-98.922,-0.0168
-98.92,-0.0164
-98.918,-0.016
-98.916,-0.0164
-98.914,-0.0158
-98.912,-0.0168
-98.91,-0.017
-98.908,-0.016
-98.906,-0.0182
-98.904,-0.0164
-98.902,-0.0172
-98.9,-0.0166
-98.898,-0.0164
-98.896,-0.0168
-98.894,-0.0164
-98.892,-0.0172
-98.89,-0.0172
-98.888,-0.0166
-98.886,-0.0172
-98.884,-0.0174
-98.882,-0.0158
-98.88,-0.0162
-98.878,-0.0166
-98.876,-0.0166
-98.874,-0.0166
-98.872,-0.0164
-98.87,-0.0164
-98.868,-0.0162
-98.866,-0.017
-98.864,-0.017
-98.862,-0.017
-98.86,-0.0172
-98.858,-0.0162
-98.856,-0.0172
-98.854,-0.0164
-98.852,-0.017
-98.85,-0.0166
-98.848,-0.0178
-98.846,-0.0162
-98.844,-0.017
-98.842,-0.018
-98.84,-0.0168
-98.838,-0.016
-98.836,-0.0174
-98.834,-0.0174
-98.832,-0.0166
-98.83,-0.018
-98.828,-0.0172
-98.826,-0.0172
-98.824,-0.0168
-98.822,-0.017
-98.82,-0.0142
-98.818,-0.017
-98.816,-0.0176
-98.814,-0.0166
-98.812,-0.0166
-98.81,-0.0188
-98.808,-0.018
-98.806,-0.0168
-98.804,-0.0172
-98.802,-0.0168
-98.8,-0.017
-98.798,-0.0174
-98.796,-0.017
-98.794,-0.018
-98.792,-0.0174
-98.79,-0.0172
-98.788,-0.0172
-98.786,-0.0174
-98.784,-0.0172
-98.782,-0.0166
-98.78,-0.0174
-98.778,-0.0152
-98.776,-0.017
-98.774,-0.015
-98.772,-0.0168
-98.77,-0.0162
-98.768,-0.0172
-98.766,-0.0172
-98.764,-0.0174
-98.762,-0.017
-98.76,-0.0172
-98.758,-0.0166
-98.756,-0.0172
-98.754,-0.0174
-98.752,-0.0172
-98.75,-0.0186
-98.748,-0.0166
-98.746,-0.0176
-98.744,-0.0176
-98.742,-0.0166
-98.74,-0.0178
-98.738,-0.017
-98.736,-0.0158
-98.734,-0.0174
-98.732,-0.0168
-98.73,-0.0174
-98.728,-0.0176
-98.726,-0.0168
-98.724,-0.0166
-98.722,-0.017
-98.72,-0.0178
-98.718,-0.017
-98.716,-0.0156
-98.714,-0.017
-98.712,-0.0166
-98.71,-0.017
-98.708,-0.0168
-98.706,-0.017
-98.704,-0.0182
-98.702,-0.0172
-98.7,-0.017
-98.698,-0.0172
-98.696,-0.0178
-98.694,-0.017
-98.692,-0.0172
-98.69,-0.0176
-98.688,-0.0152
-98.686,-0.017
-98.684,-0.0174
-98.682,-0.0166
-98.68,-0.0166
-98.678,-0.0188
-98.676,-0.0166
-98.674,-0.018
-98.672,-0.0164
-98.67,-0.017
-98.668,-0.0172
-98.666,-0.0164
-98.664,-0.0174
-98.662,-0.0172
-98.66,-0.0176
-98.658,-0.017
-98.656,-0.0166
-98.654,-0.018
-98.652,-0.017
-98.65,-0.0172
-98.648,-0.0176
-98.646,-0.0164
-98.644,-0.0168
-98.642,-0.0174
-98.64,-0.0162
-98.638,-0.0174
-98.636,-0.0168
-98.634,-0.0166
-98.632,-0.0166
-98.63,-0.0174
-98.628,-0.0172
-98.626,-0.0166
-98.624,-0.0162
-98.622,-0.017
-98.62,-0.0172
-98.618,-0.0166
-98.616,-0.0176
-98.614,-0.0168
-98.612,-0.017
-98.61,-0.0166
-98.608,-0.0176
-98.606,-0.0174
-98.604,-0.0176
-98.602,-0.0174
-98.6,-0.017
-98.598,-0.0168
-98.596,-0.017
-98.594,-0.0174
-98.592,-0.0152
-98.59,-0.0162
-98.588,-0.0172
-98.586,-0.0168
-98.584,-0.0168
-98.582,-0.0172
-98.58,-0.0166
-98.578,-0.0162
-98.576,-0.0166
-98.574,-0.0176
-98.572,-0.0166
-98.57,-0.0166
-98.568,-0.0168
-98.566,-0.0162
-98.564,-0.017
-98.562,-0.0166
-98.56,-0.0168
-98.558,-0.0176
-98.556,-0.0166
-98.554,-0.017
-98.552,-0.0166
-98.55,-0.0162
-98.548,-0.0166
-98.546,-0.0172
-98.544,-0.0166
-98.542,-0.0168
-98.54,-0.0172
-98.538,-0.017
-98.536,-0.0164
-98.534,-0.017
-98.532,-0.017
-98.53,-0.0168
-98.528,-0.0172
-98.526,-0.017
-98.524,-0.017
-98.522,-0.017
-98.52,-0.017
-98.518,-0.017
-98.516,-0.0166
-98.514,-0.0166
-98.512,-0.0174
-98.51,-0.0172
-98.508,-0.0168
-98.506,-0.0174
-98.504,-0.0192
-98.502,-0.0164
-98.5,-0.017
-98.498,-0.0174
-98.496,-0.0164
-98.494,-0.0168
-98.492,-0.0168
-98.49,-0.0172
-98.488,-0.0172
-98.486,-0.0172
-98.484,-0.017
-98.482,-0.0168
-98.48,-0.0158
-98.478,-0.0176
-98.476,-0.0172
-98.474,-0.017
-98.472,-0.0178
-98.47,-0.0174
-98.468,-0.0168
-98.466,-0.0172
-98.464,-0.0172
-98.462,-0.018
-98.46,-0.0162
-98.458,-0.0174
-98.456,-0.0172
-98.454,-0.0168
-98.452,-0.0172
-98.45,-0.0166
-98.448,-0.0156
-98.446,-0.0174
-98.444,-0.0166
-98.442,-0.017
-98.44,-0.017
-98.438,-0.017
-98.436,-0.017
-98.434,-0.0162
-98.432,-0.0172
-98.43,-0.017
-98.428,-0.0162
-98.426,-0.0168
-98.424,-0.0174
-98.422,-0.0164
-98.42,-0.0174
-98.418,-0.0148
-98.416,-0.0174
-98.414,-0.0172
-98.412,-0.017
-98.41,-0.0176
-98.408,-0.017
-98.406,-0.0164
-98.404,-0.016
-98.402,-0.0166
-98.4,-0.0164
-98.398,-0.0168
-98.396,-0.017
-98.394,-0.0154
-98.392,-0.0162
-98.39,-0.0166
-98.388,-0.0164
-98.386,-0.016
-98.384,-0.0168
-98.382,-0.0178
-98.38,-0.0168
-98.378,-0.0166
-98.376,-0.0178
-98.374,-0.0164
-98.372,-0.0166
-98.37,-0.016
-98.368,-0.0172
-98.366,-0.0174
-98.364,-0.0176
-98.362,-0.018
-98.36,-0.0174
-98.358,-0.0166
-98.356,-0.0172
-98.354,-0.0176
-98.352,-0.016
-98.35,-0.0166
-98.348,-0.0162
-98.346,-0.017
-98.344,-0.0168
-98.342,-0.0176
-98.34,-0.016
-98.338,-0.0164
-98.336,-0.0176
-98.334,-0.0164
-98.332,-0.0172
-98.33,-0.017
-98.328,-0.0166
-98.326,-0.0172
-98.324,-0.0172
-98.322,-0.0166
-98.32,-0.0184
-98.318,-0.0164
-98.316,-0.017
-98.314,-0.018
-98.312,-0.0174
-98.31,-0.017
-98.308,-0.0168
-98.306,-0.0166
-98.304,-0.0164
-98.302,-0.0162
-98.3,-0.0176
-98.298,-0.0164
-98.296,-0.0164
-98.294,-0.017
-98.292,-0.0172
-98.29,-0.0166
-98.288,-0.017
-98.286,-0.0168
-98.284,-0.018
-98.282,-0.0168
-98.28,-0.0172
-98.278,-0.0174
-98.276,-0.0166
-98.274,-0.017
-98.272,-0.0166
-98.27,-0.0176
-98.268,-0.0172
-98.266,-0.0176
-98.264,-0.0172
-98.262,-0.0164
-98.26,-0.0172
-98.258,-0.017
-98.256,-0.0168
-98.254,-0.0168
-98.252,-0.017
-98.25,-0.0168
-98.248,-0.0174
-98.246,-0.0166
-98.244,-0.017
-98.242,-0.0172
-98.24,-0.017
-98.238,-0.0164
-98.236,-0.0168
-98.234,-0.0178
-98.232,-0.0166
-98.23,-0.0174
-98.228,-0.0174
-98.226,-0.0168
-98.224,-0.0172
-98.222,-0.0168
-98.22,-0.0168
-98.218,-0.0174
-98.216,-0.0174
-98.214,-0.0172
-98.212,-0.0164
-98.21,-0.017
-98.208,-0.0166
-98.206,-0.0172
-98.204,-0.0164
-98.202,-0.017
-98.2,-0.0174
-98.198,-0.0164
-98.196,-0.0164
-98.194,-0.0158
-98.192,-0.0174
-98.19,-0.0174
-98.188,-0.017
-98.186,-0.017
-98.184,-0.017
-98.182,-0.017
-98.18,-0.0178
-98.178,-0.0172
-98.176,-0.017
-98.174,-0.0174
-98.172,-0.0172
-98.17,-0.017
-98.168,-0.0174
-98.166,-0.0166
-98.164,-0.018
-98.162,-0.0166
-98.16,-0.0208
-98.158,-0.0172
-98.156,-0.0168
-98.154,-0.0158
-98.152,-0.0174
-98.15,-0.017
-98.148,-0.0172
-98.146,-0.0166
-98.144,-0.0176
-98.142,-0.017
-98.14,-0.0172
-98.138,-0.0176
-98.136,-0.017
-98.134,-0.017
-98.132,-0.016
-98.13,-0.017
-98.128,-0.0166
-98.126,-0.0162
-98.124,-0.0172
-98.122,-0.0172
-98.12,-0.0172
-98.118,-0.0164
-98.116,-0.0164
-98.114,-0.017
-98.112,-0.0162
-98.11,-0.0166
-98.108,-0.0162
-98.106,-0.0164
-98.104,-0.017
-98.102,-0.017
-98.1,-0.0164
-98.098,-0.0168
-98.096,-0.015
-98.094,-0.018
-98.092,-0.0172
-98.09,-0.0172
-98.088,-0.0176
-98.086,-0.0168
-98.084,-0.0158
-98.082,-0.0174
-98.08,-0.0172
-98.078,-0.0174
-98.076,-0.017
-98.074,-0.0166
-98.072,-0.0172
-98.07,-0.0164
-98.068,-0.0172
-98.066,-0.0168
-98.064,-0.0164
-98.062,-0.017
-98.06,-0.0174
-98.058,-0.0166
-98.056,-0.017
-98.054,-0.0172
-98.052,-0.0162
-98.05,-0.0168
-98.048,-0.0174
-98.046,-0.0166
-98.044,-0.017
-98.042,-0.017
-98.04,-0.0166
-98.038,-0.017
-98.036,-0.0176
-98.034,-0.0164
-98.032,-0.0174
-98.03,-0.0166
-98.028,-0.0166
-98.026,-0.0176
-98.024,-0.0176
-98.022,-0.017
-98.02,-0.0166
-98.018,-0.0164
-98.016,-0.0168
-98.014,-0.0166
-98.012,-0.0166
-98.01,-0.0168
-98.008,-0.0166
-98.006,-0.017
-98.004,-0.0172
-98.002,-0.0168
-98,-0.0168
-97.998,-0.0172
-97.996,-0.0172
-97.994,-0.017
-97.992,-0.017
-97.99,-0.0172
-97.988,-0.0172
-97.986,-0.0178
-97.984,-0.0172
-97.982,-0.0166
-97.98,-0.0168
-97.978,-0.0176
-97.976,-0.0166
-97.974,-0.0166
-97.972,-0.0174
-97.97,-0.0158
-97.968,-0.0164
-97.966,-0.0166
-97.964,-0.0166
-97.962,-0.0176
-97.96,-0.0164
-97.958,-0.017
-97.956,-0.0164
-97.954,-0.0162
-97.952,-0.0168
-97.95,-0.017
-97.948,-0.0162
-97.946,-0.0168
-97.944,-0.0172
-97.942,-0.0172
-97.94,-0.0172
-97.938,-0.0168
-97.936,-0.0172
-97.934,-0.0174
-97.932,-0.0168
-97.93,-0.0176
-97.928,-0.0166
-97.926,-0.0164
-97.924,-0.017
-97.922,-0.016
-97.92,-0.0172
-97.918,-0.0166
-97.916,-0.017
-97.914,-0.017
-97.912,-0.0174
-97.91,-0.0166
-97.908,-0.0168
-97.906,-0.0168
-97.904,-0.017
-97.902,-0.0176
-97.9,-0.0176
-97.898,-0.016
-97.896,-0.017
-97.894,-0.0166
-97.892,-0.0166
-97.89,-0.0162
-97.888,-0.0172
-97.886,-0.0168
-97.884,-0.0176
-97.882,-0.0166
-97.88,-0.0174
-97.878,-0.0162
-97.876,-0.0162
-97.874,-0.0156
-97.872,-0.0168
-97.87,-0.017
-97.868,-0.0162
-97.866,-0.0166
-97.864,-0.0168
-97.862,-0.0164
-97.86,-0.017
-97.858,-0.0166
-97.856,-0.0178
-97.854,-0.0168
-97.852,-0.0172
-97.85,-0.0178
-97.848,-0.0148
-97.846,-0.0172
-97.844,-0.017
-97.842,-0.0166
-97.84,-0.0172
-97.838,-0.0164
-97.836,-0.0176
-97.834,-0.0174
-97.832,-0.0162
-97.83,-0.0176
-97.828,-0.0166
-97.826,-0.0164
-97.824,-0.0174
-97.822,-0.017
-97.82,-0.0162
-97.818,-0.0168
-97.816,-0.0166
-97.814,-0.0164
-97.812,-0.0176
-97.81,-0.0172
-97.808,-0.0172
-97.806,-0.0168
-97.804,-0.018
-97.802,-0.0172
-97.8,-0.017
-97.798,-0.0164
-97.796,-0.0168
-97.794,-0.0172
-97.792,-0.0164
-97.79,-0.0168
-97.788,-0.0168
-97.786,-0.0164
-97.784,-0.017
-97.782,-0.0166
-97.78,-0.0164
-97.778,-0.017
-97.776,-0.017
-97.774,-0.0164
-97.772,-0.0166
-97.77,-0.0174
-97.768,-0.0174
-97.766,-0.017
-97.764,-0.0166
-97.762,-0.0172
-97.76,-0.0172
-97.758,-0.017
-97.756,-0.018
-97.754,-0.017
-97.752,-0.0168
-97.75,-0.0168
-97.748,-0.0168
-97.746,-0.0174
-97.744,-0.0178
-97.742,-0.0172
-97.74,-0.017
-97.738,-0.0172
-97.736,-0.0164
-97.734,-0.017
-97.732,-0.0156
-97.73,-0.017
-97.728,-0.017
-97.726,-0.0164
-97.724,-0.017
-97.722,-0.0172
-97.72,-0.0176
-97.718,-0.0172
-97.716,-0.0174
-97.714,-0.017
-97.712,-0.0162
-97.71,-0.0172
-97.708,-0.0176
-97.706,-0.0176
-97.704,-0.0174
-97.702,-0.0172
-97.7,-0.0166
-97.698,-0.0172
-97.696,-0.0166
-97.694,-0.017
-97.692,-0.017
-97.69,-0.0164
-97.688,-0.0172
-97.686,-0.0162
-97.684,-0.0158
-97.682,-0.017
-97.68,-0.0162
-97.678,-0.017
-97.676,-0.0166
-97.674,-0.0168
-97.672,-0.017
-97.67,-0.017
-97.668,-0.0174
-97.666,-0.0168
-97.664,-0.0174
-97.662,-0.0196
-97.66,-0.0174
-97.658,-0.017
-97.656,-0.018
-97.654,-0.0166
-97.652,-0.0178
-97.65,-0.0176
-97.648,-0.0172
-97.646,-0.0168
-97.644,-0.017
-97.642,-0.0168
-97.64,-0.0162
-97.638,-0.0174
-97.636,-0.0164
-97.634,-0.0168
-97.632,-0.017
-97.63,-0.0158
-97.628,-0.0168
-97.626,-0.016
-97.624,-0.0164
-97.622,-0.0162
-97.62,-0.0174
-97.618,-0.0176
-97.616,-0.0178
-97.614,-0.0168
-97.612,-0.0176
-97.61,-0.017
-97.608,-0.0176
-97.606,-0.0164
-97.604,-0.0166
-97.602,-0.0172
-97.6,-0.0162
-97.598,-0.0162
-97.596,-0.017
-97.594,-0.017
-97.592,-0.0168
-97.59,-0.0176
-97.588,-0.0164
-97.586,-0.0168
-97.584,-0.0166
-97.582,-0.017
-97.58,-0.017
-97.578,-0.0176
-97.576,-0.0176
-97.574,-0.0166
-97.572,-0.017
-97.57,-0.016
-97.568,-0.0168
-97.566,-0.0178
-97.564,-0.0164
-97.562,-0.0172
-97.56,-0.0168
-97.558,-0.0158
-97.556,-0.017
-97.554,-0.0162
-97.552,-0.017
-97.55,-0.0176
-97.548,-0.0168
-97.546,-0.0164
-97.544,-0.0158
-97.542,-0.017
-97.54,-0.0152
-97.538,-0.0174
-97.536,-0.017
-97.534,-0.0168
-97.532,-0.0168
-97.53,-0.0166
-97.528,-0.0166
-97.526,-0.0168
-97.524,-0.0166
-97.522,-0.018
-97.52,-0.017
-97.518,-0.0172
-97.516,-0.0166
-97.514,-0.0164
-97.512,-0.0172
-97.51,-0.017
-97.508,-0.0166
-97.506,-0.0182
-97.504,-0.017
-97.502,-0.0174
-97.5,-0.017
-97.498,-0.0162
-97.496,-0.0178
-97.494,-0.0168
-97.492,-0.0166
-97.49,-0.0172
-97.488,-0.0168
-97.486,-0.0164
-97.484,-0.017
-97.482,-0.0156
-97.48,-0.018
-97.478,-0.0164
-97.476,-0.017
-97.474,-0.0166
-97.472,-0.017
-97.47,-0.017
-97.468,-0.017
-97.466,-0.0168
-97.464,-0.017
-97.462,-0.0152
-97.46,-0.0176
-97.458,-0.0166
-97.456,-0.0168
-97.454,-0.0162
-97.452,-0.017
-97.45,-0.0174
-97.448,-0.0168
-97.446,-0.015
-97.444,-0.0172
-97.442,-0.0168
-97.44,-0.0168
-97.438,-0.0166
-97.436,-0.017
